Id,Label,0,1,2,3,4,5,6,7,modularity_class,degree
36525,36525,36525,HIV,0,inactive,HIV_36525,8635,,,9,12
36526,36526,36526,HIV,0,inactive,HIV_36526,3609,,,17,10
36527,36527,36527,HIV,0,inactive,HIV_36527,15116,,,12,13
36528,36528,36528,HIV,0,inactive,HIV_36528,19650,,,5,16
36529,36529,36529,HIV,0,inactive,HIV_36529,21940,,,6,15
36530,36530,36530,HIV,0,inactive,HIV_36530,24604,,,21,13
36531,36531,36531,HIV,0,inactive,HIV_36531,2278,,,2,12
36532,36532,36532,HIV,0,inactive,HIV_36532,39001,,,8,10
36533,36533,36533,HIV,0,inactive,HIV_36533,28162,,,9,15
36534,36534,36534,HIV,0,inactive,HIV_36534,29208,,,4,14
36535,36535,36535,HIV,0,inactive,HIV_36535,41044,,,5,12
36536,36536,36536,HIV,0,inactive,HIV_36536,34636,,,23,12
36537,36537,36537,HIV,0,inactive,HIV_36537,23472,,,9,10
36538,36538,36538,HIV,0,inactive,HIV_36538,25539,,,8,12
36539,36539,36539,HIV,0,inactive,HIV_36539,14021,,,15,12
36540,36540,36540,HIV,0,inactive,HIV_36540,40447,,,12,10
36541,36541,36541,HIV,0,inactive,HIV_36541,27908,,,19,11
36542,36542,36542,HIV,0,inactive,HIV_36542,10980,,,19,16
36543,36543,36543,HIV,0,inactive,HIV_36543,10980,,,19,15
36544,36544,36544,HIV,0,inactive,HIV_36544,35171,,,22,14
36545,36545,36545,HIV,0,inactive,HIV_36545,36006,,,4,14
36546,36546,36546,HIV,0,inactive,HIV_36546,9478,,,4,17
36547,36547,36547,HIV,0,inactive,HIV_36547,7911,,,19,14
36548,36548,36548,HIV,0,inactive,HIV_36548,25467,,,9,17
36549,36549,36549,HIV,0,inactive,HIV_36549,15116,,,12,13
36550,36550,36550,HIV,0,inactive,HIV_36550,15082,,,14,12
36551,36551,36551,HIV,0,inactive,HIV_36551,23081,,,14,17
36552,36552,36552,HIV,0,inactive,HIV_36552,6846,,,8,17
36553,36553,36553,HIV,0,inactive,HIV_36553,31035,,,15,16
36554,36554,36554,HIV,0,inactive,HIV_36554,33708,,,6,15
36555,36555,36555,HIV,0,inactive,HIV_36555,37958,,,2,22
36556,36556,36556,HIV,0,inactive,HIV_36556,35159,,,6,14
36557,36557,36557,HIV,0,inactive,HIV_36557,28398,,,17,12
36558,36558,36558,HIV,0,inactive,HIV_36558,8753,,,0,15
36559,36559,36559,HIV,0,inactive,HIV_36559,39258,,,8,13
36560,36560,36560,HIV,0,inactive,HIV_36560,32064,,,14,12
36561,36561,36561,HIV,0,inactive,HIV_36561,9416,,,8,10
36562,36562,36562,HIV,0,inactive,HIV_36562,3626,,,14,15
36563,36563,36563,HIV,0,inactive,HIV_36563,26453,,,6,19
36564,36564,36564,HIV,0,inactive,HIV_36564,21789,,,17,12
36565,36565,36565,HIV,0,inactive,HIV_36565,21789,,,17,17
36566,36566,36566,HIV,0,inactive,HIV_36566,26612,,,14,18
36567,36567,36567,HIV,0,inactive,HIV_36567,1245,,,1,11
36568,36568,36568,HIV,0,inactive,HIV_36568,32500,,,21,10
36569,36569,36569,HIV,0,inactive,HIV_36569,26084,,,4,14
36570,36570,36570,HIV,0,inactive,HIV_36570,34932,,,13,17
36571,36571,36571,HIV,0,inactive,HIV_36571,26084,,,4,13
36572,36572,36572,HIV,0,inactive,HIV_36572,34230,,,24,12
36573,36573,36573,HIV,0,inactive,HIV_36573,3755,,,22,12
36574,36574,36574,HIV,0,inactive,HIV_36574,34932,,,13,10
36575,36575,36575,HIV,0,inactive,HIV_36575,34932,,,13,10
36576,36576,36576,HIV,0,inactive,HIV_36576,1542,,,4,12
36577,36577,36577,HIV,0,inactive,HIV_36577,25163,,,12,10
36578,36578,36578,HIV,0,inactive,HIV_36578,12427,,,1,11
36579,36579,36579,HIV,0,inactive,HIV_36579,6879,,,4,10
36580,36580,36580,HIV,0,inactive,HIV_36580,23301,,,13,10
36581,36581,36581,HIV,0,inactive,HIV_36581,7778,,,22,13
36582,36582,36582,HIV,0,inactive,HIV_36582,7778,,,22,13
36583,36583,36583,HIV,0,inactive,HIV_36583,7778,,,22,12
36584,36584,36584,HIV,0,inactive,HIV_36584,32389,,,22,10
36585,36585,36585,HIV,0,inactive,HIV_36585,2620,,,10,13
36586,36586,36586,HIV,0,inactive,HIV_36586,2620,,,10,16
36587,36587,36587,HIV,0,inactive,HIV_36587,40673,,,6,12
36588,36588,36588,HIV,0,inactive,HIV_36588,13658,,,2,14
36589,36589,36589,HIV,0,inactive,HIV_36589,23327,,,2,12
36590,36590,36590,HIV,0,inactive,HIV_36590,2414,,,19,17
36591,36591,36591,HIV,0,inactive,HIV_36591,10854,,,4,12
36592,36592,36592,HIV,0,inactive,HIV_36592,36034,,,22,12
36593,36593,36593,HIV,0,inactive,HIV_36593,3079,,,23,18
36594,36594,36594,HIV,0,inactive,HIV_36594,6002,,,5,10
36595,36595,36595,HIV,0,inactive,HIV_36595,5836,,,3,13
36596,36596,36596,HIV,0,inactive,HIV_36596,40817,,,14,11
36597,36597,36597,HIV,0,inactive,HIV_36597,15976,,,9,11
36598,36598,36598,HIV,0,inactive,HIV_36598,36598,,,8,12
36599,36599,36599,HIV,0,inactive,HIV_36599,30593,,,14,14
36600,36600,36600,HIV,0,inactive,HIV_36600,29610,,,4,10
36601,36601,36601,HIV,0,inactive,HIV_36601,6185,,,13,12
36602,36602,36602,HIV,0,inactive,HIV_36602,27955,,,21,14
36603,36603,36603,HIV,0,inactive,HIV_36603,7262,,,0,10
36604,36604,36604,HIV,0,inactive,HIV_36604,37185,,,4,18
36605,36605,36605,HIV,0,inactive,HIV_36605,35096,,,4,15
36606,36606,36606,HIV,0,inactive,HIV_36606,21879,,,24,14
36607,36607,36607,HIV,0,inactive,HIV_36607,34638,,,4,17
36608,36608,36608,HIV,0,inactive,HIV_36608,36495,,,4,13
36609,36609,36609,HIV,0,inactive,HIV_36609,37107,,,19,17
36610,36610,36610,HIV,0,inactive,HIV_36610,35096,,,4,11
36611,36611,36611,HIV,0,inactive,HIV_36611,3877,,,9,15
36612,36612,36612,HIV,0,inactive,HIV_36612,6242,,,13,14
36613,36613,36613,HIV,0,inactive,HIV_36613,30945,,,9,11
36614,36614,36614,HIV,0,inactive,HIV_36614,8086,,,22,14
36615,36615,36615,HIV,0,inactive,HIV_36615,12780,,,4,12
36616,36616,36616,HIV,0,inactive,HIV_36616,5720,,,5,17
36617,36617,36617,HIV,0,inactive,HIV_36617,35758,,,2,14
36618,36618,36618,HIV,0,inactive,HIV_36618,12949,,,22,12
36619,36619,36619,HIV,1,active,HIV_36619,21815,,,17,11
36620,36620,36620,HIV,0,inactive,HIV_36620,26373,,,19,10
36621,36621,36621,HIV,0,inactive,HIV_36621,26373,,,19,10
36622,36622,36622,HIV,0,inactive,HIV_36622,34166,,,23,18
36623,36623,36623,HIV,0,inactive,HIV_36623,6152,,,4,14
36624,36624,36624,HIV,0,inactive,HIV_36624,25271,,,24,11
36625,36625,36625,HIV,0,inactive,HIV_36625,36316,,,7,18
36626,36626,36626,HIV,0,inactive,HIV_36626,36237,,,7,13
36627,36627,36627,HIV,0,inactive,HIV_36627,36316,,,7,22
36628,36628,36628,HIV,0,inactive,HIV_36628,36628,,,1,13
36629,36629,36629,HIV,0,inactive,HIV_36629,8628,,,0,18
36630,36630,36630,HIV,0,inactive,HIV_36630,3137,,,21,15
36631,36631,36631,HIV,0,inactive,HIV_36631,40432,,,14,14
36632,36632,36632,HIV,0,inactive,HIV_36632,30593,,,14,11
36633,36633,36633,HIV,0,inactive,HIV_36633,26906,,,14,16
36634,36634,36634,HIV,0,inactive,HIV_36634,40432,,,14,14
36635,36635,36635,HIV,0,inactive,HIV_36635,32064,,,14,16
36636,36636,36636,HIV,0,inactive,HIV_36636,37895,,,5,18
36637,36637,36637,HIV,0,inactive,HIV_36637,20507,,,14,12
36638,36638,36638,HIV,0,inactive,HIV_36638,11788,,,4,14
36639,36639,36639,HIV,0,inactive,HIV_36639,18958,,,5,15
36640,36640,36640,HIV,0,inactive,HIV_36640,37041,,,20,15
36641,36641,36641,HIV,0,inactive,HIV_36641,34688,,,11,12
36642,36642,36642,HIV,0,inactive,HIV_36642,1980,,,23,18
36643,36643,36643,HIV,0,inactive,HIV_36643,2293,,,0,14
36644,36644,36644,HIV,0,inactive,HIV_36644,25673,,,13,12
36645,36645,36645,HIV,0,inactive,HIV_36645,3214,,,13,11
36646,36646,36646,HIV,0,inactive,HIV_36646,3214,,,13,12
36647,36647,36647,HIV,0,inactive,HIV_36647,17849,,,24,15
36648,36648,36648,HIV,0,inactive,HIV_36648,30852,,,22,12
36649,36649,36649,HIV,0,inactive,HIV_36649,5259,,,21,12
36650,36650,36650,HIV,0,inactive,HIV_36650,4141,,,9,12
36651,36651,36651,HIV,0,inactive,HIV_36651,38819,,,2,19
36652,36652,36652,HIV,0,inactive,HIV_36652,31958,,,5,12
36653,36653,36653,HIV,0,inactive,HIV_36653,24631,,,6,15
36654,36654,36654,HIV,0,inactive,HIV_36654,16496,,,7,15
36655,36655,36655,HIV,0,inactive,HIV_36655,8322,,,22,12
36656,36656,36656,HIV,0,inactive,HIV_36656,15360,,,8,13
36657,36657,36657,HIV,0,inactive,HIV_36657,3007,,,8,15
36658,36658,36658,HIV,0,inactive,HIV_36658,37642,,,8,11
36659,36659,36659,HIV,0,inactive,HIV_36659,5806,,,14,13
36660,36660,36660,HIV,0,inactive,HIV_36660,21746,,,24,10
36661,36661,36661,HIV,0,inactive,HIV_36661,19369,,,20,10
36662,36662,36662,HIV,0,inactive,HIV_36662,38965,,,4,11
36663,36663,36663,HIV,0,inactive,HIV_36663,3079,,,23,13
36664,36664,36664,HIV,0,inactive,HIV_36664,36316,,,7,18
36665,36665,36665,HIV,0,inactive,HIV_36665,36316,,,7,15
36666,36666,36666,HIV,0,inactive,HIV_36666,6979,,,19,12
36667,36667,36667,HIV,0,inactive,HIV_36667,7699,,,19,10
36668,36668,36668,HIV,0,inactive,HIV_36668,3625,,,7,18
36669,36669,36669,HIV,0,inactive,HIV_36669,37180,,,9,15
36670,36670,36670,HIV,0,inactive,HIV_36670,3560,,,5,14
36671,36671,36671,HIV,0,inactive,HIV_36671,27315,,,1,13
36672,36672,36672,HIV,0,inactive,HIV_36672,23327,,,17,14
36673,36673,36673,HIV,0,inactive,HIV_36673,26670,,,6,13
36674,36674,36674,HIV,0,inactive,HIV_36674,9738,,,19,13
36675,36675,36675,HIV,0,inactive,HIV_36675,4735,,,4,13
36676,36676,36676,HIV,0,inactive,HIV_36676,36676,,,22,12
36677,36677,36677,HIV,0,inactive,HIV_36677,37974,,,2,16
36678,36678,36678,HIV,0,inactive,HIV_36678,24160,,,7,12
36679,36679,36679,HIV,0,inactive,HIV_36679,37711,,,14,13
36680,36680,36680,HIV,0,inactive,HIV_36680,15288,,,13,14
36681,36681,36681,HIV,0,inactive,HIV_36681,41087,,,7,12
36682,36682,36682,HIV,0,inactive,HIV_36682,5019,,,0,11
36683,36683,36683,HIV,0,inactive,HIV_36683,6979,,,19,13
36684,36684,36684,HIV,0,inactive,HIV_36684,25819,,,10,11
36685,36685,36685,HIV,0,inactive,HIV_36685,2620,,,9,10
36686,36686,36686,HIV,0,inactive,HIV_36686,7973,,,4,11
36687,36687,36687,HIV,0,inactive,HIV_36687,5367,,,0,11
36688,36688,36688,HIV,0,inactive,HIV_36688,22705,,,20,12
36689,36689,36689,HIV,0,inactive,HIV_36689,17486,,,9,10
36690,36690,36690,HIV,0,inactive,HIV_36690,17980,,,14,11
36691,36691,36691,HIV,0,inactive,HIV_36691,10291,,,19,10
36692,36692,36692,HIV,0,inactive,HIV_36692,10326,,,1,10
36693,36693,36693,HIV,0,inactive,HIV_36693,36316,,,7,17
36694,36694,36694,HIV,0,inactive,HIV_36694,37180,,,9,14
36695,36695,36695,HIV,0,inactive,HIV_36695,34842,,,9,10
36696,36696,36696,HIV,0,inactive,HIV_36696,40906,,,20,12
36697,36697,36697,HIV,0,inactive,HIV_36697,18635,,,8,10
36698,36698,36698,HIV,0,inactive,HIV_36698,39417,,,7,14
36699,36699,36699,HIV,0,inactive,HIV_36699,15383,,,0,15
36700,36700,36700,HIV,0,inactive,HIV_36700,35190,,,5,12
36701,36701,36701,HIV,1,active,HIV_36701,20348,,,6,10
36702,36702,36702,HIV,0,inactive,HIV_36702,4546,,,5,11
36703,36703,36703,HIV,0,inactive,HIV_36703,7634,,,21,10
36704,36704,36704,HIV,0,inactive,HIV_36704,7634,,,21,10
36705,36705,36705,HIV,0,inactive,HIV_36705,7634,,,21,12
36706,36706,36706,HIV,0,inactive,HIV_36706,7634,,,21,10
36707,36707,36707,HIV,0,inactive,HIV_36707,23397,,,5,12
36708,36708,36708,HIV,0,inactive,HIV_36708,36708,,,0,13
36709,36709,36709,HIV,0,inactive,HIV_36709,4564,,,5,17
36710,36710,36710,HIV,0,inactive,HIV_36710,37803,,,14,16
36711,36711,36711,HIV,0,inactive,HIV_36711,37180,,,9,16
36712,36712,36712,HIV,0,inactive,HIV_36712,36237,,,7,15
36713,36713,36713,HIV,0,inactive,HIV_36713,36713,,,9,20
36714,36714,36714,HIV,0,inactive,HIV_36714,37180,,,9,13
36715,36715,36715,HIV,0,inactive,HIV_36715,36316,,,7,13
36716,36716,36716,HIV,0,inactive,HIV_36716,4170,,,4,12
36717,36717,36717,HIV,1,active,HIV_36717,17608,,,19,11
36718,36718,36718,HIV,0,inactive,HIV_36718,23137,,,9,15
36719,36719,36719,HIV,0,inactive,HIV_36719,6368,,,0,11
36720,36720,36720,HIV,0,inactive,HIV_36720,19810,,,4,10
36721,36721,36721,HIV,0,inactive,HIV_36721,34612,,,18,11
36722,36722,36722,HIV,0,inactive,HIV_36722,19469,,,8,13
36723,36723,36723,HIV,0,inactive,HIV_36723,13463,,,5,16
36724,36724,36724,HIV,0,inactive,HIV_36724,32853,,,21,12
36725,36725,36725,HIV,0,inactive,HIV_36725,22357,,,5,15
36726,36726,36726,HIV,0,inactive,HIV_36726,1724,,,23,11
36727,36727,36727,HIV,0,inactive,HIV_36727,16759,,,16,10
36728,36728,36728,HIV,1,active,HIV_36728,4110,,,5,12
36729,36729,36729,HIV,0,inactive,HIV_36729,13046,,,1,10
36730,36730,36730,HIV,0,inactive,HIV_36730,14342,,,10,14
36731,36731,36731,HIV,0,inactive,HIV_36731,8395,,,4,11
36732,36732,36732,HIV,0,inactive,HIV_36732,7972,,,4,10
36733,36733,36733,HIV,0,inactive,HIV_36733,6897,,,4,13
36734,36734,36734,HIV,0,inactive,HIV_36734,6897,,,15,14
36735,36735,36735,HIV,0,inactive,HIV_36735,18996,,,22,19
36736,36736,36736,HIV,0,inactive,HIV_36736,29640,,,22,17
36737,36737,36737,HIV,0,inactive,HIV_36737,6316,,,22,16
36738,36738,36738,HIV,0,inactive,HIV_36738,6897,,,15,15
36739,36739,36739,HIV,0,inactive,HIV_36739,6897,,,15,20
36740,36740,36740,HIV,0,inactive,HIV_36740,1724,,,23,23
36741,36741,36741,HIV,0,inactive,HIV_36741,2840,,,15,17
36742,36742,36742,HIV,0,inactive,HIV_36742,26851,,,5,11
36743,36743,36743,HIV,0,inactive,HIV_36743,1358,,,4,12
36744,36744,36744,HIV,0,inactive,HIV_36744,11509,,,22,14
36745,36745,36745,HIV,0,inactive,HIV_36745,26851,,,5,19
36746,36746,36746,HIV,0,inactive,HIV_36746,36746,,,18,12
36747,36747,36747,HIV,0,inactive,HIV_36747,1212,,,18,15
36748,36748,36748,HIV,0,inactive,HIV_36748,35720,,,21,13
36749,36749,36749,HIV,1,active,HIV_36749,13332,,,4,22
36750,36750,36750,HIV,0,inactive,HIV_36750,21122,,,22,13
36751,36751,36751,HIV,0,inactive,HIV_36751,16768,,,8,10
36752,36752,36752,HIV,0,inactive,HIV_36752,38340,,,23,12
36753,36753,36753,HIV,0,inactive,HIV_36753,11105,,,1,14
36754,36754,36754,HIV,0,inactive,HIV_36754,33410,,,23,18
36755,36755,36755,HIV,0,inactive,HIV_36755,2805,,,1,13
36756,36756,36756,HIV,0,inactive,HIV_36756,19109,,,23,14
36757,36757,36757,HIV,0,inactive,HIV_36757,11705,,,1,12
36758,36758,36758,HIV,0,inactive,HIV_36758,10592,,,13,10
36759,36759,36759,HIV,0,inactive,HIV_36759,3180,,,23,18
36760,36760,36760,HIV,0,inactive,HIV_36760,36365,,,1,11
36761,36761,36761,HIV,0,inactive,HIV_36761,21196,,,23,11
36762,36762,36762,HIV,0,inactive,HIV_36762,36480,,,8,13
36763,36763,36763,HIV,0,inactive,HIV_36763,33028,,,20,12
36764,36764,36764,HIV,0,inactive,HIV_36764,16083,,,1,13
36765,36765,36765,HIV,1,active,HIV_36765,23229,,,17,13
36766,36766,36766,HIV,0,inactive,HIV_36766,13402,,,1,11
36767,36767,36767,HIV,0,inactive,HIV_36767,41129,,,23,17
36768,36768,36768,HIV,0,inactive,HIV_36768,37614,,,9,11
36769,36769,36769,HIV,0,inactive,HIV_36769,33410,,,23,15
36770,36770,36770,HIV,0,inactive,HIV_36770,16083,,,1,12
36771,36771,36771,HIV,0,inactive,HIV_36771,24555,,,1,13
36772,36772,36772,HIV,0,inactive,HIV_36772,33410,,,23,14
36773,36773,36773,HIV,0,inactive,HIV_36773,22600,,,12,16
36774,36774,36774,HIV,0,inactive,HIV_36774,36365,,,1,15
36775,36775,36775,HIV,0,inactive,HIV_36775,29908,,,1,10
36776,36776,36776,HIV,0,inactive,HIV_36776,11705,,,1,11
36777,36777,36777,HIV,0,inactive,HIV_36777,19534,,,23,18
36778,36778,36778,HIV,1,active,HIV_36778,29518,,,13,14
36779,36779,36779,HIV,0,inactive,HIV_36779,23429,,,1,10
36780,36780,36780,HIV,0,inactive,HIV_36780,9927,,,23,12
36781,36781,36781,HIV,0,inactive,HIV_36781,37414,,,7,12
36782,36782,36782,HIV,0,inactive,HIV_36782,8486,,,22,11
36783,36783,36783,HIV,0,inactive,HIV_36783,11411,,,0,12
36784,36784,36784,HIV,0,inactive,HIV_36784,16917,,,8,16
36785,36785,36785,HIV,0,inactive,HIV_36785,36508,,,23,12
36786,36786,36786,HIV,0,inactive,HIV_36786,38438,,,22,15
36787,36787,36787,HIV,0,inactive,HIV_36787,38506,,,17,13
36788,36788,36788,HIV,0,inactive,HIV_36788,6944,,,10,12
36789,36789,36789,HIV,0,inactive,HIV_36789,39417,,,7,11
36790,36790,36790,HIV,0,inactive,HIV_36790,21206,,,21,15
36791,36791,36791,HIV,0,inactive,HIV_36791,7991,,,23,11
36792,36792,36792,HIV,0,inactive,HIV_36792,4454,,,8,10
36793,36793,36793,HIV,0,inactive,HIV_36793,4299,,,14,13
36794,36794,36794,HIV,0,inactive,HIV_36794,36794,,,14,14
36795,36795,36795,HIV,0,inactive,HIV_36795,14212,,,14,16
36796,36796,36796,HIV,0,inactive,HIV_36796,7973,,,4,13
36797,36797,36797,HIV,0,inactive,HIV_36797,27171,,,12,10
36798,36798,36798,HIV,0,inactive,HIV_36798,11442,,,2,10
36799,36799,36799,HIV,0,inactive,HIV_36799,14342,,,10,16
36800,36800,36800,HIV,0,inactive,HIV_36800,41008,,,7,10
36801,36801,36801,HIV,0,inactive,HIV_36801,40929,,,8,14
36802,36802,36802,HIV,0,inactive,HIV_36802,37642,,,8,10
36803,36803,36803,HIV,0,inactive,HIV_36803,22629,,,2,11
36804,36804,36804,HIV,0,inactive,HIV_36804,23437,,,15,15
36805,36805,36805,HIV,0,inactive,HIV_36805,6356,,,4,20
36806,36806,36806,HIV,0,inactive,HIV_36806,37803,,,14,18
36807,36807,36807,HIV,0,inactive,HIV_36807,33028,,,20,18
36808,36808,36808,HIV,0,inactive,HIV_36808,37803,,,14,24
36809,36809,36809,HIV,0,inactive,HIV_36809,37803,,,10,18
36810,36810,36810,HIV,0,inactive,HIV_36810,4061,,,17,12
36811,36811,36811,HIV,0,inactive,HIV_36811,37489,,,10,12
36812,36812,36812,HIV,0,inactive,HIV_36812,35442,,,14,18
36813,36813,36813,HIV,0,inactive,HIV_36813,29867,,,2,18
36814,36814,36814,HIV,0,inactive,HIV_36814,18915,,,20,15
36815,36815,36815,HIV,0,inactive,HIV_36815,37602,,,21,16
36816,36816,36816,HIV,0,inactive,HIV_36816,8159,,,13,17
36817,36817,36817,HIV,0,inactive,HIV_36817,31104,,,13,14
36818,36818,36818,HIV,0,inactive,HIV_36818,24793,,,14,12
36819,36819,36819,HIV,0,inactive,HIV_36819,19109,,,23,14
36820,36820,36820,HIV,0,inactive,HIV_36820,39464,,,17,11
36821,36821,36821,HIV,0,inactive,HIV_36821,36853,,,23,18
36822,36822,36822,HIV,0,inactive,HIV_36822,37958,,,2,11
36823,36823,36823,HIV,0,inactive,HIV_36823,37958,,,2,16
36824,36824,36824,HIV,0,inactive,HIV_36824,14713,,,2,10
36825,36825,36825,HIV,0,inactive,HIV_36825,1724,,,23,14
36826,36826,36826,HIV,0,inactive,HIV_36826,36316,,,7,14
36827,36827,36827,HIV,0,inactive,HIV_36827,38622,,,23,12
36828,36828,36828,HIV,0,inactive,HIV_36828,7170,,,14,16
36829,36829,36829,HIV,0,inactive,HIV_36829,17831,,,20,13
36830,36830,36830,HIV,0,inactive,HIV_36830,38427,,,23,17
36831,36831,36831,HIV,0,inactive,HIV_36831,14713,,,2,11
36832,36832,36832,HIV,0,inactive,HIV_36832,3180,,,23,19
36833,36833,36833,HIV,0,inactive,HIV_36833,23277,,,14,16
36834,36834,36834,HIV,0,inactive,HIV_36834,16762,,,23,13
36835,36835,36835,HIV,0,inactive,HIV_36835,37614,,,9,14
36836,36836,36836,HIV,0,inactive,HIV_36836,8546,,,23,12
36837,36837,36837,HIV,0,inactive,HIV_36837,36270,,,5,11
36838,36838,36838,HIV,0,inactive,HIV_36838,15807,,,23,16
36839,36839,36839,HIV,0,inactive,HIV_36839,19,,,16,11
36840,36840,36840,HIV,0,inactive,HIV_36840,41149,,,8,14
36841,36841,36841,HIV,0,inactive,HIV_36841,34849,,,8,11
36842,36842,36842,HIV,0,inactive,HIV_36842,20553,,,8,12
36843,36843,36843,HIV,0,inactive,HIV_36843,38427,,,23,17
36844,36844,36844,HIV,0,inactive,HIV_36844,5493,,,18,13
36845,36845,36845,HIV,0,inactive,HIV_36845,5720,,,5,16
36846,36846,36846,HIV,0,inactive,HIV_36846,28901,,,22,12
36847,36847,36847,HIV,0,inactive,HIV_36847,36847,,,5,10
36848,36848,36848,HIV,0,inactive,HIV_36848,4365,,,5,10
36849,36849,36849,HIV,0,inactive,HIV_36849,13629,,,9,15
36850,36850,36850,HIV,0,inactive,HIV_36850,36850,,,5,11
36851,36851,36851,HIV,0,inactive,HIV_36851,17111,,,7,11
36852,36852,36852,HIV,0,inactive,HIV_36852,3959,,,7,11
36853,36853,36853,HIV,0,inactive,HIV_36853,36853,,,23,13
36854,36854,36854,HIV,0,inactive,HIV_36854,38706,,,23,23
36855,36855,36855,HIV,0,inactive,HIV_36855,26364,,,23,11
36856,36856,36856,HIV,0,inactive,HIV_36856,13309,,,23,13
36857,36857,36857,HIV,0,inactive,HIV_36857,26364,,,23,14
36858,36858,36858,HIV,0,inactive,HIV_36858,26364,,,23,13
36859,36859,36859,HIV,0,inactive,HIV_36859,26364,,,23,16
36860,36860,36860,HIV,0,inactive,HIV_36860,23229,,,17,11
36861,36861,36861,HIV,0,inactive,HIV_36861,15964,,,21,14
36862,36862,36862,HIV,0,inactive,HIV_36862,28857,,,20,16
36863,36863,36863,HIV,0,inactive,HIV_36863,37899,,,15,13
36864,36864,36864,HIV,0,inactive,HIV_36864,41149,,,8,12
36865,36865,36865,HIV,0,inactive,HIV_36865,36853,,,23,19
36866,36866,36866,HIV,0,inactive,HIV_36866,33410,,,23,16
36867,36867,36867,HIV,0,inactive,HIV_36867,7004,,,12,12
36868,36868,36868,HIV,0,inactive,HIV_36868,23483,,,1,10
36869,36869,36869,HIV,0,inactive,HIV_36869,27303,,,23,15
36870,36870,36870,HIV,0,inactive,HIV_36870,19818,,,2,11
36871,36871,36871,HIV,0,inactive,HIV_36871,23483,,,1,10
36872,36872,36872,HIV,0,inactive,HIV_36872,8882,,,22,11
36873,36873,36873,HIV,0,inactive,HIV_36873,36873,,,20,12
36874,36874,36874,HIV,0,inactive,HIV_36874,35613,,,7,14
36875,36875,36875,HIV,0,inactive,HIV_36875,35172,,,4,10
36876,36876,36876,HIV,0,inactive,HIV_36876,9954,,,4,12
36877,36877,36877,HIV,0,inactive,HIV_36877,26084,,,4,10
36878,36878,36878,HIV,0,inactive,HIV_36878,38182,,,13,10
36879,36879,36879,HIV,0,inactive,HIV_36879,15057,,,12,10
36880,36880,36880,HIV,0,inactive,HIV_36880,3777,,,13,11
36881,36881,36881,HIV,0,inactive,HIV_36881,21940,,,6,11
36882,36882,36882,HIV,0,inactive,HIV_36882,11029,,,4,11
36883,36883,36883,HIV,0,inactive,HIV_36883,9614,,,15,10
36884,36884,36884,HIV,0,inactive,HIV_36884,36873,,,20,12
36885,36885,36885,HIV,0,inactive,HIV_36885,9614,,,15,10
36886,36886,36886,HIV,0,inactive,HIV_36886,23437,,,15,10
36887,36887,36887,HIV,0,inactive,HIV_36887,29301,,,22,13
36888,36888,36888,HIV,0,inactive,HIV_36888,31084,,,5,12
36889,36889,36889,HIV,0,inactive,HIV_36889,35281,,,17,17
36890,36890,36890,HIV,0,inactive,HIV_36890,14342,,,10,11
36891,36891,36891,HIV,0,inactive,HIV_36891,34421,,,3,13
36892,36892,36892,HIV,0,inactive,HIV_36892,34128,,,3,16
36893,36893,36893,HIV,0,inactive,HIV_36893,2637,,,14,18
36894,36894,36894,HIV,0,inactive,HIV_36894,23734,,,14,17
36895,36895,36895,HIV,0,inactive,HIV_36895,26880,,,10,12
36896,36896,36896,HIV,0,inactive,HIV_36896,25395,,,14,17
36897,36897,36897,HIV,0,inactive,HIV_36897,13453,,,8,11
36898,36898,36898,HIV,0,inactive,HIV_36898,39158,,,5,23
36899,36899,36899,HIV,0,inactive,HIV_36899,15807,,,23,13
36900,36900,36900,HIV,0,inactive,HIV_36900,20622,,,1,14
36901,36901,36901,HIV,0,inactive,HIV_36901,35532,,,4,13
36902,36902,36902,HIV,0,inactive,HIV_36902,20374,,,15,11
36903,36903,36903,HIV,0,inactive,HIV_36903,3777,,,13,13
36904,36904,36904,HIV,1,active,HIV_36904,11481,,,15,12
36905,36905,36905,HIV,0,inactive,HIV_36905,7107,,,20,16
36906,36906,36906,HIV,0,inactive,HIV_36906,36906,,,3,11
36907,36907,36907,HIV,0,inactive,HIV_36907,38239,,,14,13
36908,36908,36908,HIV,1,active,HIV_36908,18915,,,20,18
36909,36909,36909,HIV,0,inactive,HIV_36909,17329,,,17,15
36910,36910,36910,HIV,0,inactive,HIV_36910,35613,,,7,16
36911,36911,36911,HIV,0,inactive,HIV_36911,36316,,,7,18
36912,36912,36912,HIV,0,inactive,HIV_36912,6330,,,4,20
36913,36913,36913,HIV,0,inactive,HIV_36913,17136,,,9,11
36914,36914,36914,HIV,0,inactive,HIV_36914,26364,,,23,11
36915,36915,36915,HIV,0,inactive,HIV_36915,19818,,,2,15
36916,36916,36916,HIV,0,inactive,HIV_36916,21774,,,2,14
36917,36917,36917,HIV,0,inactive,HIV_36917,38819,,,2,13
36918,36918,36918,HIV,0,inactive,HIV_36918,6846,,,8,11
36919,36919,36919,HIV,0,inactive,HIV_36919,18956,,,5,10
36920,36920,36920,HIV,0,inactive,HIV_36920,22041,,,6,12
36921,36921,36921,HIV,0,inactive,HIV_36921,37586,,,6,12
36922,36922,36922,HIV,0,inactive,HIV_36922,34842,,,9,18
36923,36923,36923,HIV,0,inactive,HIV_36923,19661,,,14,16
