community,size,active,inactive,br_compounds,frac_active,enrichment
10911,12,0,12,0,0.0,0.0
10889,8,0,8,0,0.0,0.0
10803,22,0,22,0,0.0,0.0
11304,18,0,18,0,0.0,0.0
10742,6,0,6,0,0.0,0.0
10731,10,0,10,0,0.0,0.0
10710,8,0,8,0,0.0,0.0
10662,6,0,6,0,0.0,0.0
10650,32,0,32,0,0.0,0.0
10632,12,0,12,0,0.0,0.0
10504,9,0,9,0,0.0,0.0
10490,32,0,32,0,0.0,0.0
10473,3,0,3,0,0.0,0.0
10456,9,0,9,0,0.0,0.0
10448,6,0,6,0,0.0,0.0
10434,9,0,9,0,0.0,0.0
11298,7,0,7,0,0.0,0.0
11333,11,0,11,0,0.0,0.0
10392,13,0,13,0,0.0,0.0
11727,10,0,10,0,0.0,0.0
12003,5,0,5,0,0.0,0.0
11951,20,0,20,0,0.0,0.0
11949,23,0,23,0,0.0,0.0
11920,4,0,4,0,0.0,0.0
11917,5,0,5,0,0.0,0.0
11910,15,0,15,0,0.0,0.0
11907,9,0,9,0,0.0,0.0
11848,6,0,6,0,0.0,0.0
11845,9,0,9,0,0.0,0.0
11841,25,0,25,0,0.0,0.0
11812,9,0,9,0,0.0,0.0
11734,11,0,11,0,0.0,0.0
11702,3,0,3,0,0.0,0.0
11347,8,0,8,0,0.0,0.0
11700,18,0,18,0,0.0,0.0
11680,17,0,17,0,0.0,0.0
11655,7,0,7,0,0.0,0.0
11548,5,0,5,0,0.0,0.0
11545,6,0,6,0,0.0,0.0
11532,4,0,4,0,0.0,0.0
11517,26,0,26,0,0.0,0.0
11473,15,0,15,0,0.0,0.0
11432,12,0,12,0,0.0,0.0
11380,8,0,8,0,0.0,0.0
11367,11,0,11,0,0.0,0.0
11357,15,0,15,0,0.0,0.0
10430,13,0,13,0,0.0,0.0
10366,25,0,25,0,0.0,0.0
9042,12,0,12,0,0.0,0.0
9255,4,0,4,0,0.0,0.0
9542,11,0,11,0,0.0,0.0
9526,7,0,7,0,0.0,0.0
9521,8,0,8,0,0.0,0.0
9508,24,0,24,0,0.0,0.0
9451,25,0,25,0,0.0,0.0
9426,6,0,6,0,0.0,0.0
9380,4,0,4,0,0.0,0.0
9365,23,0,23,0,0.0,0.0
9315,7,0,7,0,0.0,0.0
9294,10,0,10,0,0.0,0.0
9280,11,0,11,0,0.0,0.0
9277,7,0,7,0,0.0,0.0
9240,10,0,10,0,0.0,0.0
9640,6,0,6,0,0.0,0.0
9238,6,0,6,0,0.0,0.0
9197,7,0,7,0,0.0,0.0
9178,12,0,12,0,0.0,0.0
9151,26,0,26,0,0.0,0.0
9125,12,0,12,0,0.0,0.0
9117,14,0,14,0,0.0,0.0
9112,10,0,10,0,0.0,0.0
9106,9,0,9,0,0.0,0.0
9104,6,0,6,0,0.0,0.0
9088,10,0,10,0,0.0,0.0
9082,14,0,14,0,0.0,0.0
9076,4,0,4,0,0.0,0.0
9587,33,0,30,3,0.0,0.0
9646,23,0,23,0,0.0,0.0
10359,19,0,19,0,0.0,0.0
9898,7,0,7,0,0.0,0.0
10343,15,0,15,0,0.0,0.0
10313,12,0,12,0,0.0,0.0
10238,21,0,21,0,0.0,0.0
10221,8,0,8,0,0.0,0.0
10181,15,0,15,0,0.0,0.0
10140,10,0,10,0,0.0,0.0
10109,10,0,10,0,0.0,0.0
10078,27,0,27,0,0.0,0.0
10056,5,0,5,0,0.0,0.0
10000,52,0,51,1,0.0,0.0
9986,11,0,11,0,0.0,0.0
9904,12,0,12,0,0.0,0.0
9854,11,0,11,0,0.0,0.0
9666,15,0,15,0,0.0,0.0
9835,35,0,34,1,0.0,0.0
9811,11,0,11,0,0.0,0.0
9809,11,0,10,1,0.0,0.0
9805,13,0,13,0,0.0,0.0
9789,5,0,5,0,0.0,0.0
9755,4,0,4,0,0.0,0.0
9743,18,0,18,0,0.0,0.0
9737,7,0,7,0,0.0,0.0
9713,13,0,13,0,0.0,0.0
9711,24,0,24,0,0.0,0.0
9698,6,0,6,0,0.0,0.0
9691,11,0,11,0,0.0,0.0
6033,10,0,10,0,0.0,0.0
5967,5,0,4,1,0.0,0.0
25363,2,0,2,0,0.0,0.0
1936,52,0,52,0,0.0,0.0
2104,12,0,12,0,0.0,0.0
2103,5,0,5,0,0.0,0.0
2096,4,0,4,0,0.0,0.0
2077,36,0,36,0,0.0,0.0
2062,5,0,5,0,0.0,0.0
2057,12,0,12,0,0.0,0.0
2054,22,0,22,0,0.0,0.0
2046,4,0,4,0,0.0,0.0
2019,6,0,6,0,0.0,0.0
2015,11,0,11,0,0.0,0.0
1989,15,0,15,0,0.0,0.0
1954,4,0,4,0,0.0,0.0
1918,8,0,8,0,0.0,0.0
2125,18,0,16,2,0.0,0.0
1903,6,0,6,0,0.0,0.0
1902,34,0,34,0,0.0,0.0
1895,6,0,6,0,0.0,0.0
1872,17,0,17,0,0.0,0.0
1870,6,0,6,0,0.0,0.0
1843,23,0,23,0,0.0,0.0
1813,6,0,6,0,0.0,0.0
1790,7,0,7,0,0.0,0.0
1766,24,0,24,0,0.0,0.0
1759,23,0,23,0,0.0,0.0
1728,8,0,8,0,0.0,0.0
1719,8,0,8,0,0.0,0.0
2112,5,0,5,0,0.0,0.0
2126,13,0,13,0,0.0,0.0
1670,7,0,7,0,0.0,0.0
2513,13,0,13,0,0.0,0.0
2835,4,0,4,0,0.0,0.0
2818,6,0,6,0,0.0,0.0
2760,15,0,15,0,0.0,0.0
2746,17,0,17,0,0.0,0.0
2729,13,0,13,0,0.0,0.0
2714,9,0,9,0,0.0,0.0
2634,14,0,14,0,0.0,0.0
2621,16,0,16,0,0.0,0.0
2604,11,0,11,0,0.0,0.0
2590,12,0,12,0,0.0,0.0
2589,8,0,8,0,0.0,0.0
2575,17,0,17,0,0.0,0.0
2456,8,0,8,0,0.0,0.0
2185,14,0,14,0,0.0,0.0
2433,20,0,20,0,0.0,0.0
2419,6,0,6,0,0.0,0.0
2378,20,0,20,0,0.0,0.0
2372,8,0,8,0,0.0,0.0
2363,23,0,23,0,0.0,0.0
2315,16,0,16,0,0.0,0.0
2303,21,0,21,0,0.0,0.0
2295,39,0,39,0,0.0,0.0
2288,8,0,8,0,0.0,0.0
2205,17,0,17,0,0.0,0.0
2199,11,0,11,0,0.0,0.0
2186,9,0,9,0,0.0,0.0
1685,13,0,13,0,0.0,0.0
1646,43,0,43,0,0.0,0.0
2899,17,0,17,0,0.0,0.0
406,14,0,14,0,0.0,0.0
764,14,0,14,0,0.0,0.0
754,8,0,8,0,0.0,0.0
677,36,0,36,0,0.0,0.0
667,12,0,12,0,0.0,0.0
656,13,0,13,0,0.0,0.0
630,6,0,6,0,0.0,0.0
564,12,0,12,0,0.0,0.0
532,11,0,11,0,0.0,0.0
485,14,0,14,0,0.0,0.0
435,4,0,4,0,0.0,0.0
431,20,0,20,0,0.0,0.0
416,19,0,19,0,0.0,0.0
351,20,0,20,0,0.0,0.0
805,19,0,19,0,0.0,0.0
346,10,0,10,0,0.0,0.0
315,4,0,4,0,0.0,0.0
266,17,0,17,0,0.0,0.0
227,13,0,13,0,0.0,0.0
222,9,0,9,0,0.0,0.0
202,9,0,9,0,0.0,0.0
174,6,0,6,0,0.0,0.0
108,6,0,6,0,0.0,0.0
96,7,0,7,0,0.0,0.0
74,11,0,11,0,0.0,0.0
56,33,0,33,0,0.0,0.0
40,22,0,22,0,0.0,0.0
774,15,0,15,0,0.0,0.0
846,6,0,6,0,0.0,0.0
1644,14,0,14,0,0.0,0.0
1437,6,0,6,0,0.0,0.0
1642,6,0,6,0,0.0,0.0
1622,8,0,8,0,0.0,0.0
1614,9,0,9,0,0.0,0.0
1609,34,0,34,0,0.0,0.0
1584,14,0,14,0,0.0,0.0
1574,39,0,39,0,0.0,0.0
1572,8,0,8,0,0.0,0.0
1505,6,0,6,0,0.0,0.0
1494,19,0,19,0,0.0,0.0
1471,21,0,21,0,0.0,0.0
1465,24,0,24,0,0.0,0.0
1459,8,0,8,0,0.0,0.0
1392,8,0,8,0,0.0,0.0
895,13,0,13,0,0.0,0.0
1363,4,0,4,0,0.0,0.0
1337,6,0,6,0,0.0,0.0
1327,9,0,9,0,0.0,0.0
1257,17,0,17,0,0.0,0.0
1205,9,0,9,0,0.0,0.0
1203,10,0,10,0,0.0,0.0
1193,21,0,21,0,0.0,0.0
1114,9,0,9,0,0.0,0.0
1031,19,0,19,0,0.0,0.0
1020,8,0,8,0,0.0,0.0
992,30,0,30,0,0.0,0.0
924,20,0,20,0,0.0,0.0
2854,9,0,9,0,0.0,0.0
2947,17,0,17,0,0.0,0.0
5965,6,0,6,0,0.0,0.0
4709,4,0,4,0,0.0,0.0
4947,9,0,9,0,0.0,0.0
4944,23,0,23,0,0.0,0.0
4909,4,0,4,0,0.0,0.0
4895,4,0,4,0,0.0,0.0
4872,5,0,5,0,0.0,0.0
4836,30,0,30,0,0.0,0.0
4816,16,0,16,0,0.0,0.0
4788,4,0,4,0,0.0,0.0
4778,6,0,6,0,0.0,0.0
4743,14,0,14,0,0.0,0.0
4720,7,0,7,0,0.0,0.0
4712,11,0,11,0,0.0,0.0
4692,24,0,24,0,0.0,0.0
5029,7,0,7,0,0.0,0.0
4688,15,0,15,0,0.0,0.0
4653,9,0,9,0,0.0,0.0
4644,13,0,13,0,0.0,0.0
4635,10,0,10,0,0.0,0.0
4633,19,0,19,0,0.0,0.0
4606,17,0,17,0,0.0,0.0
4605,12,0,12,0,0.0,0.0
4545,3,0,3,0,0.0,0.0
4537,17,0,17,0,0.0,0.0
4524,8,0,8,0,0.0,0.0
4503,36,0,36,0,0.0,0.0
4434,11,0,11,0,0.0,0.0
4959,22,0,22,0,0.0,0.0
5034,9,0,9,0,0.0,0.0
4368,37,0,37,0,0.0,0.0
5552,8,0,8,0,0.0,0.0
5921,5,0,5,0,0.0,0.0
5903,7,0,7,0,0.0,0.0
5802,6,0,6,0,0.0,0.0
5786,9,0,9,0,0.0,0.0
5769,6,0,6,0,0.0,0.0
5715,15,0,15,0,0.0,0.0
5712,13,0,13,0,0.0,0.0
5708,10,0,10,0,0.0,0.0
5706,7,0,7,0,0.0,0.0
5629,9,0,9,0,0.0,0.0
5615,20,0,20,0,0.0,0.0
5600,13,0,13,0,0.0,0.0
5549,19,0,19,0,0.0,0.0
5074,5,0,5,0,0.0,0.0
5519,9,0,9,0,0.0,0.0
5508,22,0,22,0,0.0,0.0
5503,42,0,42,0,0.0,0.0
5482,6,0,6,0,0.0,0.0
5477,6,0,6,0,0.0,0.0
5452,18,0,18,0,0.0,0.0
5401,17,0,17,0,0.0,0.0
5364,12,0,12,0,0.0,0.0
5283,17,0,17,0,0.0,0.0
5209,26,0,26,0,0.0,0.0
5157,5,0,5,0,0.0,0.0
5119,8,0,8,0,0.0,0.0
4410,14,0,14,0,0.0,0.0
4345,5,0,5,0,0.0,0.0
2960,6,0,6,0,0.0,0.0
3343,9,0,9,0,0.0,0.0
3549,17,0,17,0,0.0,0.0
3539,11,0,11,0,0.0,0.0
3535,10,0,10,0,0.0,0.0
3517,15,0,15,0,0.0,0.0
3513,17,0,17,0,0.0,0.0
3509,6,0,6,0,0.0,0.0
3452,15,0,15,0,0.0,0.0
3402,5,0,5,0,0.0,0.0
3382,5,0,5,0,0.0,0.0
3379,19,0,19,0,0.0,0.0
3365,25,0,25,0,0.0,0.0
3349,4,0,4,0,0.0,0.0
3276,7,0,7,0,0.0,0.0
3663,12,0,12,0,0.0,0.0
3242,5,0,5,0,0.0,0.0
3185,9,0,9,0,0.0,0.0
3166,16,0,16,0,0.0,0.0
3155,4,0,4,0,0.0,0.0
3143,13,0,13,0,0.0,0.0
3081,7,0,7,0,0.0,0.0
3077,9,0,9,0,0.0,0.0
3069,13,0,13,0,0.0,0.0
3016,6,0,6,0,0.0,0.0
3007,9,0,9,0,0.0,0.0
2973,4,0,4,0,0.0,0.0
2967,7,0,7,0,0.0,0.0
3612,14,0,14,0,0.0,0.0
3690,13,0,13,0,0.0,0.0
4341,12,0,12,0,0.0,0.0
4081,6,0,6,0,0.0,0.0
4327,8,0,8,0,0.0,0.0
4267,30,0,30,0,0.0,0.0
4262,28,0,28,0,0.0,0.0
4243,12,0,12,0,0.0,0.0
4233,12,0,12,0,0.0,0.0
4223,6,0,6,0,0.0,0.0
4190,11,0,11,0,0.0,0.0
4179,15,0,14,1,0.0,0.0
4139,12,0,12,0,0.0,0.0
4138,5,0,5,0,0.0,0.0
4126,4,0,4,0,0.0,0.0
4123,10,0,10,0,0.0,0.0
4009,13,0,13,0,0.0,0.0
3774,17,0,17,0,0.0,0.0
3995,17,0,17,0,0.0,0.0
3980,7,0,7,0,0.0,0.0
3949,35,0,35,0,0.0,0.0
3915,11,0,11,0,0.0,0.0
3912,5,0,5,0,0.0,0.0
3907,4,0,4,0,0.0,0.0
3900,6,0,6,0,0.0,0.0
3888,16,0,16,0,0.0,0.0
3885,6,0,6,0,0.0,0.0
3845,6,0,6,0,0.0,0.0
3820,13,0,13,0,0.0,0.0
3783,20,0,20,0,0.0,0.0
12012,16,0,16,0,0.0,0.0
12034,17,0,17,0,0.0,0.0
12043,10,0,10,0,0.0,0.0
20950,25,0,25,0,0.0,0.0
21535,15,0,15,0,0.0,0.0
21529,14,0,14,0,0.0,0.0
21464,11,0,11,0,0.0,0.0
21436,21,0,21,0,0.0,0.0
21246,4,0,4,0,0.0,0.0
21146,13,0,13,0,0.0,0.0
21143,21,0,21,0,0.0,0.0
21128,32,0,32,0,0.0,0.0
21122,12,0,12,0,0.0,0.0
21094,6,0,6,0,0.0,0.0
21023,8,0,8,0,0.0,0.0
21001,3,0,3,0,0.0,0.0
20942,9,0,9,0,0.0,0.0
21567,14,0,14,0,0.0,0.0
20917,5,0,5,0,0.0,0.0
20914,5,0,5,0,0.0,0.0
20907,12,0,12,0,0.0,0.0
20906,13,0,13,0,0.0,0.0
20860,7,0,7,0,0.0,0.0
20750,4,0,4,0,0.0,0.0
20720,7,0,7,0,0.0,0.0
20709,5,0,5,0,0.0,0.0
20687,12,0,10,2,0.0,0.0
20684,6,0,6,0,0.0,0.0
20680,8,0,8,0,0.0,0.0
20675,6,0,6,0,0.0,0.0
21539,9,0,9,0,0.0,0.0
21686,11,0,11,0,0.0,0.0
20653,7,0,7,0,0.0,0.0
22311,5,0,5,0,0.0,0.0
22604,7,0,7,0,0.0,0.0
22574,7,0,7,0,0.0,0.0
22555,11,0,11,0,0.0,0.0
22536,4,0,4,0,0.0,0.0
22528,41,0,34,7,0.0,0.0
22524,10,0,10,0,0.0,0.0
22497,34,0,34,0,0.0,0.0
22460,5,0,5,0,0.0,0.0
22458,4,0,4,0,0.0,0.0
22373,11,0,11,0,0.0,0.0
22369,14,0,14,0,0.0,0.0
22358,7,0,7,0,0.0,0.0
22281,22,0,22,0,0.0,0.0
21690,13,0,13,0,0.0,0.0
22227,12,0,12,0,0.0,0.0
22170,4,0,4,0,0.0,0.0
22041,5,0,5,0,0.0,0.0
22008,18,0,18,0,0.0,0.0
21945,31,0,31,0,0.0,0.0
21906,15,0,15,0,0.0,0.0
21897,5,0,5,0,0.0,0.0
21886,19,0,19,0,0.0,0.0
21830,18,0,17,1,0.0,0.0
21787,7,0,7,0,0.0,0.0
21763,11,0,11,0,0.0,0.0
21704,15,0,15,0,0.0,0.0
20673,6,0,6,0,0.0,0.0
20646,12,0,12,0,0.0,0.0
22668,23,0,23,0,0.0,0.0
19577,3,0,3,0,0.0,0.0
19801,22,0,22,0,0.0,0.0
19786,7,0,7,0,0.0,0.0
19777,12,0,12,0,0.0,0.0
19776,18,0,18,0,0.0,0.0
19723,4,0,4,0,0.0,0.0
19711,22,0,22,0,0.0,0.0
19681,14,0,14,0,0.0,0.0
19674,26,0,26,0,0.0,0.0
19646,23,0,23,0,0.0,0.0
19625,3,0,3,0,0.0,0.0
19611,14,0,14,0,0.0,0.0
19587,9,0,9,0,0.0,0.0
19485,15,0,15,0,0.0,0.0
19822,7,0,7,0,0.0,0.0
19407,4,0,4,0,0.0,0.0
19342,7,0,7,0,0.0,0.0
19326,4,0,4,0,0.0,0.0
19284,5,0,5,0,0.0,0.0
19157,55,0,55,0,0.0,0.0
19148,26,0,26,0,0.0,0.0
19090,7,0,7,0,0.0,0.0
19087,5,0,5,0,0.0,0.0
19024,10,0,10,0,0.0,0.0
19015,6,0,6,0,0.0,0.0
18999,9,0,9,0,0.0,0.0
18984,10,0,8,2,0.0,0.0
19808,3,0,3,0,0.0,0.0
19837,9,0,9,0,0.0,0.0
20645,9,0,9,0,0.0,0.0
20250,8,0,8,0,0.0,0.0
20581,7,0,7,0,0.0,0.0
20575,26,0,26,0,0.0,0.0
20572,7,0,7,0,0.0,0.0
20434,10,0,10,0,0.0,0.0
20433,7,0,7,0,0.0,0.0
20360,3,0,3,0,0.0,0.0
20357,5,0,5,0,0.0,0.0
20354,11,0,11,0,0.0,0.0
20346,4,0,2,2,0.0,0.0
20332,30,0,30,0,0.0,0.0
20259,5,0,5,0,0.0,0.0
20256,6,0,6,0,0.0,0.0
20194,9,0,9,0,0.0,0.0
19850,9,0,9,0,0.0,0.0
20184,9,0,9,0,0.0,0.0
20132,25,0,25,0,0.0,0.0
20125,12,0,12,0,0.0,0.0
20095,7,0,7,0,0.0,0.0
20018,23,0,23,0,0.0,0.0
20010,13,0,13,0,0.0,0.0
20001,11,0,11,0,0.0,0.0
19947,7,0,7,0,0.0,0.0
19931,11,0,11,0,0.0,0.0
19911,12,0,12,0,0.0,0.0
19881,15,0,15,0,0.0,0.0
19860,5,0,5,0,0.0,0.0
22640,7,0,7,0,0.0,0.0
22684,6,0,6,0,0.0,0.0
12046,17,0,17,0,0.0,0.0
24445,7,0,7,0,0.0,0.0
24593,7,0,7,0,0.0,0.0
24586,8,0,8,0,0.0,0.0
24577,8,0,8,0,0.0,0.0
24568,8,0,8,0,0.0,0.0
24558,18,0,18,0,0.0,0.0
24556,8,0,8,0,0.0,0.0
24551,14,0,14,0,0.0,0.0
24526,34,0,34,0,0.0,0.0
24525,14,0,14,0,0.0,0.0
24490,6,0,6,0,0.0,0.0
24480,5,0,5,0,0.0,0.0
24460,29,0,29,0,0.0,0.0
24437,18,0,18,0,0.0,0.0
24615,5,0,5,0,0.0,0.0
24434,25,0,25,0,0.0,0.0
24424,12,0,12,0,0.0,0.0
24409,23,0,23,0,0.0,0.0
24407,16,0,16,0,0.0,0.0
24350,9,0,9,0,0.0,0.0
24338,14,0,14,0,0.0,0.0
24326,17,0,17,0,0.0,0.0
24317,11,0,11,0,0.0,0.0
24302,28,0,28,0,0.0,0.0
24289,5,0,5,0,0.0,0.0
24272,5,0,5,0,0.0,0.0
24211,22,0,22,0,0.0,0.0
24609,7,0,7,0,0.0,0.0
24658,14,0,14,0,0.0,0.0
24165,20,0,20,0,0.0,0.0
25132,13,0,13,0,0.0,0.0
25352,15,0,15,0,0.0,0.0
25351,18,0,18,0,0.0,0.0
25342,29,0,29,0,0.0,0.0
25322,9,0,9,0,0.0,0.0
25310,3,0,3,0,0.0,0.0
25309,8,0,8,0,0.0,0.0
25300,3,0,3,0,0.0,0.0
25288,8,0,8,0,0.0,0.0
25242,4,0,4,0,0.0,0.0
25209,6,0,6,0,0.0,0.0
25190,6,0,6,0,0.0,0.0
25172,10,0,10,0,0.0,0.0
25082,13,0,13,0,0.0,0.0
24662,6,0,6,0,0.0,0.0
25040,24,0,24,0,0.0,0.0
25023,8,0,8,0,0.0,0.0
25013,6,0,6,0,0.0,0.0
24992,15,0,15,0,0.0,0.0
24981,10,0,10,0,0.0,0.0
24976,5,0,5,0,0.0,0.0
24972,8,0,8,0,0.0,0.0
24964,5,0,5,0,0.0,0.0
24921,5,0,5,0,0.0,0.0
24819,12,0,12,0,0.0,0.0
24792,19,0,19,0,0.0,0.0
24782,11,0,11,0,0.0,0.0
24172,6,0,6,0,0.0,0.0
24146,19,0,19,0,0.0,0.0
22685,16,0,16,0,0.0,0.0
23056,4,0,4,0,0.0,0.0
23317,6,0,6,0,0.0,0.0
23284,11,0,11,0,0.0,0.0
23283,10,0,10,0,0.0,0.0
23243,39,0,39,0,0.0,0.0
23241,14,0,14,0,0.0,0.0
23208,10,0,10,0,0.0,0.0
23172,12,0,12,0,0.0,0.0
23159,8,0,8,0,0.0,0.0
23094,8,0,8,0,0.0,0.0
23072,5,0,5,0,0.0,0.0
23069,27,0,27,0,0.0,0.0
23062,17,0,17,0,0.0,0.0
23007,6,0,6,0,0.0,0.0
23402,8,0,8,0,0.0,0.0
22989,8,0,8,0,0.0,0.0
22968,7,0,7,0,0.0,0.0
22903,25,0,25,0,0.0,0.0
22879,5,0,5,0,0.0,0.0
22864,17,0,17,0,0.0,0.0
22842,3,0,3,0,0.0,0.0
22840,38,0,38,0,0.0,0.0
22812,6,0,6,0,0.0,0.0
22775,6,0,6,0,0.0,0.0
22729,7,0,7,0,0.0,0.0
22725,7,0,7,0,0.0,0.0
22697,12,0,12,0,0.0,0.0
23399,19,0,19,0,0.0,0.0
23405,10,0,10,0,0.0,0.0
24142,9,0,9,0,0.0,0.0
23898,5,0,5,0,0.0,0.0
24093,13,0,13,0,0.0,0.0
24087,18,0,18,0,0.0,0.0
24083,10,0,10,0,0.0,0.0
24078,20,0,20,0,0.0,0.0
24047,7,0,7,0,0.0,0.0
24016,6,0,6,0,0.0,0.0
23958,3,0,3,0,0.0,0.0
23938,25,0,25,0,0.0,0.0
23936,5,0,5,0,0.0,0.0
23921,9,0,9,0,0.0,0.0
23915,6,0,6,0,0.0,0.0
23900,9,0,9,0,0.0,0.0
23866,19,0,16,3,0.0,0.0
23411,7,0,7,0,0.0,0.0
23833,7,0,7,0,0.0,0.0
23828,17,0,17,0,0.0,0.0
23821,9,0,9,0,0.0,0.0
23785,8,0,8,0,0.0,0.0
23745,10,0,10,0,0.0,0.0
23714,21,0,21,0,0.0,0.0
23602,8,0,8,0,0.0,0.0
23500,10,0,10,0,0.0,0.0
23494,20,0,20,0,0.0,0.0
23424,8,0,8,0,0.0,0.0
23422,10,0,8,2,0.0,0.0
23421,16,0,13,3,0.0,0.0
18979,7,0,7,0,0.0,0.0
18949,32,0,32,0,0.0,0.0
18902,6,0,6,0,0.0,0.0
14166,6,0,6,0,0.0,0.0
14533,15,0,15,0,0.0,0.0
14525,10,0,10,0,0.0,0.0
14468,14,0,14,0,0.0,0.0
14432,22,0,22,0,0.0,0.0
14418,20,0,20,0,0.0,0.0
14408,9,0,9,0,0.0,0.0
14398,22,0,22,0,0.0,0.0
14299,4,0,4,0,0.0,0.0
14256,29,0,29,0,0.0,0.0
14245,14,0,14,0,0.0,0.0
14204,31,0,31,0,0.0,0.0
14199,7,0,7,0,0.0,0.0
14135,16,0,16,0,0.0,0.0
14579,21,0,21,0,0.0,0.0
14106,15,0,15,0,0.0,0.0
14100,6,0,6,0,0.0,0.0
14027,22,0,22,0,0.0,0.0
13982,13,0,13,0,0.0,0.0
13949,4,0,4,0,0.0,0.0
13946,7,0,7,0,0.0,0.0
13884,11,0,11,0,0.0,0.0
13876,4,0,4,0,0.0,0.0
13826,20,0,20,0,0.0,0.0
13818,21,0,21,0,0.0,0.0
13782,11,0,11,0,0.0,0.0
13764,19,0,19,0,0.0,0.0
14535,22,0,22,0,0.0,0.0
14584,12,0,12,0,0.0,0.0
13729,15,0,15,0,0.0,0.0
15068,7,0,7,0,0.0,0.0
15232,9,0,9,0,0.0,0.0
15225,33,0,33,0,0.0,0.0
15218,8,0,8,0,0.0,0.0
15212,19,0,19,0,0.0,0.0
15199,7,0,7,0,0.0,0.0
15178,19,0,19,0,0.0,0.0
15168,22,0,22,0,0.0,0.0
15133,17,0,17,0,0.0,0.0
15125,22,0,22,0,0.0,0.0
15121,5,0,5,0,0.0,0.0
15095,4,0,4,0,0.0,0.0
15078,11,0,11,0,0.0,0.0
15064,9,0,9,0,0.0,0.0
14664,21,0,21,0,0.0,0.0
15036,12,0,12,0,0.0,0.0
15016,7,0,7,0,0.0,0.0
14957,82,0,82,0,0.0,0.0
14944,9,0,9,0,0.0,0.0
14935,7,0,7,0,0.0,0.0
14914,16,0,16,0,0.0,0.0
14899,8,0,8,0,0.0,0.0
14894,5,0,5,0,0.0,0.0
14885,8,0,8,0,0.0,0.0
14841,22,0,22,0,0.0,0.0
14768,26,0,26,0,0.0,0.0
14672,13,0,13,0,0.0,0.0
13756,6,0,6,0,0.0,0.0
13705,20,0,20,0,0.0,0.0
18895,14,0,14,0,0.0,0.0
12543,13,0,13,0,0.0,0.0
12772,7,0,7,0,0.0,0.0
12769,14,0,14,0,0.0,0.0
12762,10,0,10,0,0.0,0.0
12759,19,0,19,0,0.0,0.0
12758,13,0,13,0,0.0,0.0
12755,10,0,10,0,0.0,0.0
12717,12,0,12,0,0.0,0.0
12649,15,0,15,0,0.0,0.0
12623,7,0,7,0,0.0,0.0
12573,5,0,5,0,0.0,0.0
12556,11,0,11,0,0.0,0.0
12549,5,0,5,0,0.0,0.0
12508,28,0,28,0,0.0,0.0
12799,3,0,3,0,0.0,0.0
12477,16,0,16,0,0.0,0.0
12459,6,0,6,0,0.0,0.0
12454,13,0,13,0,0.0,0.0
12452,3,0,3,0,0.0,0.0
12424,8,0,8,0,0.0,0.0
12421,20,0,20,0,0.0,0.0
12349,6,0,6,0,0.0,0.0
12341,20,0,20,0,0.0,0.0
12325,8,0,8,0,0.0,0.0
12270,34,0,34,0,0.0,0.0
12169,16,0,16,0,0.0,0.0
12122,7,0,7,0,0.0,0.0
12780,7,0,7,0,0.0,0.0
12818,13,0,13,0,0.0,0.0
13683,32,0,32,0,0.0,0.0
13287,4,0,4,0,0.0,0.0
13668,7,0,7,0,0.0,0.0
13656,14,0,14,0,0.0,0.0
13621,6,0,6,0,0.0,0.0
13602,7,0,7,0,0.0,0.0
13582,18,0,18,0,0.0,0.0
13497,21,0,21,0,0.0,0.0
13451,15,0,15,0,0.0,0.0
13433,3,0,3,0,0.0,0.0
13409,13,0,13,0,0.0,0.0
13408,9,0,9,0,0.0,0.0
13400,7,0,7,0,0.0,0.0
13314,6,0,6,0,0.0,0.0
13282,4,0,4,0,0.0,0.0
12826,5,0,5,0,0.0,0.0
13255,12,0,12,0,0.0,0.0
13231,3,0,3,0,0.0,0.0
13187,5,0,5,0,0.0,0.0
13166,5,0,5,0,0.0,0.0
13165,16,0,16,0,0.0,0.0
13157,3,0,3,0,0.0,0.0
13027,9,0,9,0,0.0,0.0
12999,11,0,11,0,0.0,0.0
12994,24,0,24,0,0.0,0.0
12984,9,0,9,0,0.0,0.0
12978,16,0,16,0,0.0,0.0
12965,28,0,28,0,0.0,0.0
15268,15,0,15,0,0.0,0.0
15346,9,0,9,0,0.0,0.0
15358,4,0,4,0,0.0,0.0
17480,14,0,14,0,0.0,0.0
17766,11,0,11,0,0.0,0.0
17695,14,0,14,0,0.0,0.0
17674,8,0,8,0,0.0,0.0
17658,20,0,20,0,0.0,0.0
17648,10,0,10,0,0.0,0.0
17611,26,0,26,0,0.0,0.0
17610,15,0,15,0,0.0,0.0
17584,13,0,13,0,0.0,0.0
17581,14,0,12,2,0.0,0.0
17548,11,0,11,0,0.0,0.0
17534,14,0,14,0,0.0,0.0
17506,17,0,17,0,0.0,0.0
17459,8,0,8,0,0.0,0.0
17927,6,0,6,0,0.0,0.0
17448,10,0,10,0,0.0,0.0
17421,5,0,5,0,0.0,0.0
17387,18,0,18,0,0.0,0.0
17364,18,0,18,0,0.0,0.0
17336,4,0,4,0,0.0,0.0
17325,12,0,12,0,0.0,0.0
17306,5,0,5,0,0.0,0.0
17296,10,0,10,0,0.0,0.0
17292,10,0,10,0,0.0,0.0
17275,6,0,6,0,0.0,0.0
17228,6,0,6,0,0.0,0.0
17192,11,0,11,0,0.0,0.0
17885,11,0,11,0,0.0,0.0
