joint_idx,source,brnpdb_id,common_name,HIV_active,community
39121,HIV,,,0.0,13440
39122,HIV,,,0.0,155
39123,HIV,,,0.0,3309
39124,HIV,,,0.0,13441
39125,HIV,,,0.0,8915
39126,HIV,,,0.0,13442
39127,HIV,,,0.0,13443
39128,HIV,,,0.0,13444
39129,HIV,,,0.0,13444
39130,HIV,,,0.0,13445
39131,HIV,,,0.0,5363
39132,HIV,,,0.0,7337
39133,HIV,,,0.0,10138
39134,HIV,,,0.0,10138
39135,HIV,,,0.0,4535
39136,HIV,,,0.0,4535
39137,HIV,,,0.0,4535
39138,HIV,,,0.0,4535
39139,HIV,,,0.0,4535
39140,HIV,,,1.0,13446
39141,HIV,,,0.0,13447
39142,HIV,,,0.0,13448
39143,HIV,,,0.0,13449
39144,HIV,,,0.0,13449
39145,HIV,,,0.0,13450
39146,HIV,,,0.0,13885
39147,HIV,,,0.0,13885
39148,HIV,,,0.0,13885
39149,HIV,,,0.0,13885
39150,HIV,,,0.0,13885
39151,HIV,,,0.0,13451
39152,HIV,,,0.0,13452
39153,HIV,,,0.0,13453
39154,HIV,,,0.0,13454
39155,HIV,,,0.0,13455
39156,HIV,,,0.0,13456
39157,HIV,,,0.0,12867
39158,HIV,,,0.0,13457
39159,HIV,,,0.0,13458
39160,HIV,,,0.0,13458
39161,HIV,,,0.0,13459
39162,HIV,,,0.0,13460
39163,HIV,,,0.0,335
39164,HIV,,,0.0,13461
39165,HIV,,,0.0,13461
39166,HIV,,,0.0,13461
39167,HIV,,,0.0,13462
39168,HIV,,,0.0,13463
39169,HIV,,,0.0,13463
39170,HIV,,,0.0,13464
39171,HIV,,,0.0,13465
39172,HIV,,,0.0,13466
39173,HIV,,,0.0,13467
39174,HIV,,,0.0,13645
39175,HIV,,,0.0,13645
39176,HIV,,,0.0,13468
39177,HIV,,,0.0,13469
39178,HIV,,,0.0,11247
39179,HIV,,,1.0,14106
39180,HIV,,,0.0,7189
39181,HIV,,,1.0,1254
39182,HIV,,,0.0,3021
39183,HIV,,,1.0,335
39184,HIV,,,0.0,3021
39185,HIV,,,0.0,3021
39186,HIV,,,0.0,2546
39187,HIV,,,0.0,14106
39188,HIV,,,1.0,13470
39189,HIV,,,0.0,13471
39190,HIV,,,0.0,10491
39191,HIV,,,0.0,13419
39192,HIV,,,0.0,12830
39193,HIV,,,0.0,13472
39194,HIV,,,0.0,13472
39195,HIV,,,0.0,13472
39196,HIV,,,0.0,13472
39197,HIV,,,0.0,13472
39198,HIV,,,0.0,13473
39199,HIV,,,0.0,13474
39200,HIV,,,0.0,13474
39201,HIV,,,0.0,13474
39202,HIV,,,0.0,13474
39203,HIV,,,0.0,10753
39204,HIV,,,1.0,13474
39205,HIV,,,0.0,13474
39206,HIV,,,0.0,13475
39207,HIV,,,0.0,13476
39208,HIV,,,0.0,13474
39209,HIV,,,0.0,13474
39210,HIV,,,0.0,13477
39211,HIV,,,0.0,13477
39212,HIV,,,0.0,13478
39213,HIV,,,0.0,13479
39214,HIV,,,0.0,13480
39215,HIV,,,0.0,5363
39216,HIV,,,0.0,13481
39217,HIV,,,0.0,13481
39218,HIV,,,0.0,13482
39219,HIV,,,0.0,13482
39220,HIV,,,0.0,13482
39221,HIV,,,0.0,6436
39222,HIV,,,0.0,13483
39223,HIV,,,0.0,13484
39224,HIV,,,0.0,13484
39225,HIV,,,0.0,13482
39226,HIV,,,0.0,13483
39227,HIV,,,0.0,13485
39228,HIV,,,0.0,441
39229,HIV,,,0.0,6801
39230,HIV,,,0.0,6801
39231,HIV,,,0.0,13487
39232,HIV,,,0.0,13238
39233,HIV,,,0.0,13486
39234,HIV,,,0.0,13487
39235,HIV,,,0.0,6801
39236,HIV,,,0.0,13488
39237,HIV,,,0.0,13489
39238,HIV,,,0.0,13488
39239,HIV,,,0.0,13489
39240,HIV,,,1.0,13490
39241,HIV,,,0.0,13487
39242,HIV,,,0.0,13487
39243,HIV,,,0.0,13491
39244,HIV,,,0.0,14106
39245,HIV,,,0.0,13492
39246,HIV,,,0.0,13492
39247,HIV,,,0.0,13492
39248,HIV,,,0.0,13492
39249,HIV,,,0.0,13419
39250,HIV,,,0.0,13419
39251,HIV,,,0.0,13419
39252,HIV,,,0.0,13493
39253,HIV,,,0.0,13419
39254,HIV,,,0.0,13419
39255,HIV,,,0.0,8710
39256,HIV,,,0.0,6583
39257,HIV,,,0.0,10746
39258,HIV,,,0.0,13494
39259,HIV,,,0.0,13495
39260,HIV,,,0.0,13495
39261,HIV,,,0.0,13495
39262,HIV,,,0.0,10138
39263,HIV,,,0.0,13496
39264,HIV,,,0.0,13496
39265,HIV,,,0.0,3021
39266,HIV,,,0.0,335
39267,HIV,,,0.0,3021
39268,HIV,,,0.0,3021
39269,HIV,,,0.0,335
39270,HIV,,,0.0,13497
39271,HIV,,,0.0,335
39272,HIV,,,0.0,335
39273,HIV,,,0.0,335
39274,HIV,,,0.0,335
39275,HIV,,,0.0,13498
39276,HIV,,,0.0,13499
39277,HIV,,,0.0,13500
39278,HIV,,,0.0,13500
39279,HIV,,,0.0,13500
39280,HIV,,,0.0,13500
39281,HIV,,,0.0,13501
39282,HIV,,,0.0,13502
39283,HIV,,,0.0,1280
39284,HIV,,,0.0,14106
39285,HIV,,,0.0,14106
39286,HIV,,,0.0,14106
39287,HIV,,,0.0,7604
39288,HIV,,,0.0,13503
39289,HIV,,,0.0,10862
39290,HIV,,,0.0,13504
39291,HIV,,,0.0,13505
39292,HIV,,,0.0,13506
39293,HIV,,,0.0,7629
39294,HIV,,,0.0,10862
39295,HIV,,,0.0,10862
39296,HIV,,,0.0,1016
39297,HIV,,,0.0,1016
39298,HIV,,,0.0,1016
39299,HIV,,,0.0,13507
39300,HIV,,,0.0,441
39301,HIV,,,0.0,13508
39302,HIV,,,0.0,13509
39303,HIV,,,0.0,13509
39304,HIV,,,0.0,13509
39305,HIV,,,0.0,13509
39306,HIV,,,0.0,13510
39307,HIV,,,0.0,13511
39308,HIV,,,0.0,7058
39309,HIV,,,0.0,13512
39310,HIV,,,0.0,13513
39311,HIV,,,0.0,13514
39312,HIV,,,0.0,13019
39313,HIV,,,0.0,13515
39314,HIV,,,0.0,13516
39315,HIV,,,0.0,13516
39316,HIV,,,0.0,13517
39317,HIV,,,0.0,13518
39318,HIV,,,0.0,13519
39319,HIV,,,0.0,11766
39320,HIV,,,0.0,2546
39321,HIV,,,0.0,13520
39322,HIV,,,0.0,4672
39323,HIV,,,0.0,13419
39324,HIV,,,0.0,13419
39325,HIV,,,0.0,13419
39326,HIV,,,0.0,13419
39327,HIV,,,0.0,13419
39328,HIV,,,0.0,13419
39329,HIV,,,0.0,13521
39330,HIV,,,0.0,10676
39331,HIV,,,0.0,10676
39332,HIV,,,0.0,10676
39333,HIV,,,0.0,10676
39334,HIV,,,0.0,10676
39335,HIV,,,0.0,10676
39336,HIV,,,0.0,10676
39337,HIV,,,0.0,10676
39338,HIV,,,0.0,10676
39339,HIV,,,0.0,11370
39340,HIV,,,0.0,13522
39341,HIV,,,0.0,5747
39342,HIV,,,0.0,11373
39343,HIV,,,0.0,10676
39344,HIV,,,0.0,10676
39345,HIV,,,0.0,10676
39346,HIV,,,0.0,10676
39347,HIV,,,0.0,10676
39348,HIV,,,0.0,10676
39349,HIV,,,0.0,3309
39350,HIV,,,0.0,13523
39351,HIV,,,0.0,13525
39352,HIV,,,0.0,13525
39353,HIV,,,0.0,13525
39354,HIV,,,0.0,13524
39355,HIV,,,0.0,13525
39356,HIV,,,0.0,13525
39357,HIV,,,0.0,13525
39358,HIV,,,0.0,13525
39359,HIV,,,0.0,13525
39360,HIV,,,0.0,13524
39361,HIV,,,0.0,13525
39362,HIV,,,0.0,13525
39363,HIV,,,0.0,13526
39364,HIV,,,0.0,13526
39365,HIV,,,0.0,13526
39366,HIV,,,0.0,13526
39367,HIV,,,0.0,13526
39368,HIV,,,0.0,13527
39369,HIV,,,0.0,13527
39370,HIV,,,0.0,13527
39371,HIV,,,0.0,13524
39372,HIV,,,0.0,13527
39373,HIV,,,0.0,13527
39374,HIV,,,0.0,13526
39375,HIV,,,0.0,13526
39376,HIV,,,0.0,13527
39377,HIV,,,0.0,13527
39378,HIV,,,0.0,13528
39379,HIV,,,0.0,13529
39380,HIV,,,0.0,13531
39381,HIV,,,0.0,13531
39382,HIV,,,0.0,13530
39383,HIV,,,0.0,13530
39384,HIV,,,0.0,13531
39385,HIV,,,0.0,13531
39386,HIV,,,0.0,13532
39387,HIV,,,0.0,13532
39388,HIV,,,0.0,13532
39389,HIV,,,0.0,98
39390,HIV,,,0.0,98
39391,HIV,,,0.0,13533
39392,HIV,,,0.0,11793
39393,HIV,,,0.0,13535
39394,HIV,,,0.0,98
39395,HIV,,,0.0,98
39396,HIV,,,0.0,98
39397,HIV,,,0.0,98
39398,HIV,,,0.0,98
39399,HIV,,,0.0,11793
39400,HIV,,,0.0,11793
39401,HIV,,,0.0,11793
39402,HIV,,,0.0,98
39403,HIV,,,0.0,11793
39404,HIV,,,0.0,13534
39405,HIV,,,0.0,98
39406,HIV,,,0.0,98
39407,HIV,,,0.0,13535
39408,HIV,,,0.0,98
39409,HIV,,,0.0,13535
39410,HIV,,,0.0,98
39411,HIV,,,0.0,98
39412,HIV,,,0.0,13535
39413,HIV,,,0.0,13535
39414,HIV,,,0.0,98
39415,HIV,,,0.0,13535
39416,HIV,,,0.0,2546
39417,HIV,,,0.0,6730
39418,HIV,,,0.0,13536
39419,HIV,,,0.0,13536
39420,HIV,,,1.0,13537
39421,HIV,,,0.0,13538
39422,HIV,,,1.0,13539
39423,HIV,,,0.0,13539
39424,HIV,,,0.0,13539
39425,HIV,,,0.0,13539
39426,HIV,,,0.0,13539
39427,HIV,,,1.0,14060
39428,HIV,,,1.0,11807
39429,HIV,,,1.0,11807
39430,HIV,,,1.0,11807
39431,HIV,,,1.0,13539
39432,HIV,,,0.0,13539
39433,HIV,,,0.0,13539
39434,HIV,,,0.0,13539
39435,HIV,,,0.0,13540
39436,HIV,,,0.0,13539
39437,HIV,,,0.0,13541
39438,HIV,,,0.0,13542
39439,HIV,,,0.0,13543
39440,HIV,,,0.0,13548
39441,HIV,,,1.0,13544
39442,HIV,,,0.0,13545
39443,HIV,,,0.0,13544
39444,HIV,,,0.0,13545
39445,HIV,,,0.0,13545
39446,HIV,,,0.0,13548
39447,HIV,,,0.0,13546
39448,HIV,,,0.0,13546
39449,HIV,,,0.0,13547
39450,HIV,,,0.0,13548
39451,HIV,,,0.0,13548
39452,HIV,,,0.0,13546
39453,HIV,,,0.0,13546
39454,HIV,,,0.0,13546
39455,HIV,,,0.0,13546
39456,HIV,,,0.0,13546
39457,HIV,,,0.0,5363
39458,HIV,,,0.0,5363
39459,HIV,,,0.0,13549
39460,HIV,,,1.0,13549
39461,HIV,,,0.0,13549
39462,HIV,,,0.0,13527
39463,HIV,,,0.0,13527
39464,HIV,,,0.0,13419
39465,HIV,,,0.0,13419
39466,HIV,,,0.0,13419
39467,HIV,,,0.0,13419
39468,HIV,,,0.0,7591
39469,HIV,,,0.0,13419
39470,HIV,,,0.0,13419
39471,HIV,,,1.0,13550
39472,HIV,,,0.0,13551
39473,HIV,,,0.0,13551
39474,HIV,,,0.0,13552
39475,HIV,,,0.0,13553
39476,HIV,,,0.0,13419
39477,HIV,,,0.0,13419
39478,HIV,,,0.0,13419
39479,HIV,,,0.0,13418
39480,HIV,,,0.0,13419
39481,HIV,,,0.0,13556
39482,HIV,,,0.0,13554
39483,HIV,,,0.0,13555
39484,HIV,,,0.0,13554
39485,HIV,,,0.0,13558
39486,HIV,,,0.0,13558
39487,HIV,,,0.0,13558
39488,HIV,,,0.0,13558
39489,HIV,,,0.0,13558
39490,HIV,,,0.0,13558
39491,HIV,,,0.0,13556
39492,HIV,,,0.0,13558
39493,HIV,,,0.0,13558
39494,HIV,,,0.0,13558
39495,HIV,,,0.0,13558
39496,HIV,,,0.0,13557
39497,HIV,,,0.0,13558
39498,HIV,,,0.0,13558
39499,HIV,,,0.0,13558
39500,HIV,,,0.0,13559
39501,HIV,,,0.0,5424
39502,HIV,,,0.0,5424
39503,HIV,,,0.0,285
39504,HIV,,,0.0,13560
39505,HIV,,,0.0,5424
39506,HIV,,,0.0,13561
39507,HIV,,,0.0,13562
39508,HIV,,,0.0,13562
39509,HIV,,,0.0,13562
39510,HIV,,,0.0,13562
39511,HIV,,,0.0,13562
39512,HIV,,,0.0,13562
39513,HIV,,,0.0,7411
39514,HIV,,,0.0,7411
39515,HIV,,,0.0,13563
39516,HIV,,,0.0,7411
39517,HIV,,,0.0,7411
39518,HIV,,,0.0,7411
39519,HIV,,,0.0,7411
39520,HIV,,,0.0,7411
39521,HIV,,,0.0,7411
39522,HIV,,,0.0,7411
39523,HIV,,,0.0,7411
39524,HIV,,,0.0,7411
39525,HIV,,,0.0,7411
39526,HIV,,,0.0,7411
39527,HIV,,,0.0,7411
39528,HIV,,,0.0,7411
39529,HIV,,,0.0,7411
39530,HIV,,,0.0,7411
39531,HIV,,,0.0,13564
39532,HIV,,,0.0,13565
39533,HIV,,,0.0,13566
39534,HIV,,,0.0,7411
39535,HIV,,,0.0,7411
39536,HIV,,,0.0,7411
39537,HIV,,,0.0,7411
39538,HIV,,,0.0,7411
39539,HIV,,,0.0,13567
39540,HIV,,,0.0,13568
39541,HIV,,,0.0,13568
39542,HIV,,,0.0,13567
39543,HIV,,,0.0,7411
39544,HIV,,,0.0,7411
39545,HIV,,,0.0,1086
39546,HIV,,,0.0,1086
39547,HIV,,,0.0,13569
39548,HIV,,,0.0,13569
39549,HIV,,,0.0,13569
39550,HIV,,,1.0,13569
39551,HIV,,,0.0,13569
39552,HIV,,,0.0,13570
39553,HIV,,,1.0,13419
39554,HIV,,,0.0,6801
39555,HIV,,,0.0,6801
39556,HIV,,,0.0,6801
39557,HIV,,,0.0,6801
39558,HIV,,,0.0,13571
39559,HIV,,,0.0,13572
39560,HIV,,,0.0,14043
39561,HIV,,,0.0,8392
39562,HIV,,,0.0,11917
39563,HIV,,,0.0,14106
39564,HIV,,,0.0,14106
39565,HIV,,,0.0,14106
39566,HIV,,,1.0,13573
39567,HIV,,,1.0,13573
39568,HIV,,,0.0,13573
39569,HIV,,,0.0,13574
39570,HIV,,,0.0,10491
39571,HIV,,,0.0,13419
39572,HIV,,,0.0,13419
39573,HIV,,,0.0,13419
39574,HIV,,,0.0,12850
39575,HIV,,,0.0,13575
39576,HIV,,,0.0,3279
39577,HIV,,,0.0,13576
39578,HIV,,,1.0,13577
39579,HIV,,,0.0,13578
39580,HIV,,,0.0,13579
39581,HIV,,,0.0,13579
39582,HIV,,,0.0,12351
39583,HIV,,,0.0,13580
39584,HIV,,,0.0,13581
39585,HIV,,,0.0,13582
39586,HIV,,,0.0,13911
39587,HIV,,,0.0,13583
39588,HIV,,,0.0,13584
39589,HIV,,,0.0,13585
39590,HIV,,,0.0,13586
39591,HIV,,,0.0,13587
39592,HIV,,,0.0,7356
39593,HIV,,,0.0,13588
39594,HIV,,,0.0,7750
39595,HIV,,,0.0,5597
39596,HIV,,,0.0,5597
39597,HIV,,,0.0,13589
39598,HIV,,,0.0,13590
39599,HIV,,,0.0,13902
39600,HIV,,,0.0,13591
39601,HIV,,,1.0,441
39602,HIV,,,1.0,441
39603,HIV,,,0.0,441
39604,HIV,,,0.0,8710
39605,HIV,,,0.0,13592
39606,HIV,,,0.0,5363
39607,HIV,,,0.0,1016
39608,HIV,,,0.0,5363
39609,HIV,,,0.0,13525
39610,HIV,,,0.0,13593
39611,HIV,,,0.0,13593
39612,HIV,,,0.0,13594
39613,HIV,,,0.0,13595
39614,HIV,,,0.0,11081
39615,HIV,,,0.0,11081
39616,HIV,,,0.0,13531
39617,HIV,,,0.0,13596
39618,HIV,,,0.0,8522
39619,HIV,,,0.0,8522
39620,HIV,,,1.0,8522
39621,HIV,,,0.0,8522
39622,HIV,,,0.0,13597
39623,HIV,,,0.0,13598
39624,HIV,,,0.0,13599
39625,HIV,,,0.0,13600
39626,HIV,,,0.0,13600
39627,HIV,,,0.0,13601
39628,HIV,,,0.0,13602
39629,HIV,,,0.0,3279
39630,HIV,,,0.0,3279
39631,HIV,,,0.0,13603
39632,HIV,,,0.0,13604
39633,HIV,,,0.0,5992
39634,HIV,,,0.0,13605
39635,HIV,,,0.0,3279
39636,HIV,,,0.0,13604
39637,HIV,,,0.0,13606
39638,HIV,,,0.0,13607
39639,HIV,,,1.0,13608
39640,HIV,,,0.0,13609
39641,HIV,,,0.0,5747
39642,HIV,,,0.0,13609
39643,HIV,,,0.0,13610
39644,HIV,,,0.0,13611
39645,HIV,,,0.0,9319
39646,HIV,,,0.0,13612
39647,HIV,,,0.0,13612
39648,HIV,,,0.0,13613
39649,HIV,,,0.0,13614
39650,HIV,,,0.0,13615
39651,HIV,,,0.0,13620
39652,HIV,,,0.0,13616
39653,HIV,,,0.0,13616
39654,HIV,,,0.0,13617
39655,HIV,,,0.0,13618
39656,HIV,,,0.0,13618
39657,HIV,,,0.0,13620
39658,HIV,,,0.0,13620
39659,HIV,,,0.0,13619
39660,HIV,,,0.0,13620
39661,HIV,,,0.0,13620
39662,HIV,,,0.0,13621
39663,HIV,,,0.0,13622
39664,HIV,,,0.0,13622
39665,HIV,,,0.0,13623
39666,HIV,,,0.0,13623
39667,HIV,,,0.0,335
39668,HIV,,,0.0,13624
39669,HIV,,,0.0,6918
39670,HIV,,,0.0,13261
39671,HIV,,,0.0,13261
39672,HIV,,,0.0,13261
39673,HIV,,,1.0,12667
39674,HIV,,,0.0,335
39675,HIV,,,1.0,335
39676,HIV,,,0.0,13261
39677,HIV,,,0.0,13625
39678,HIV,,,0.0,13261
39679,HIV,,,0.0,13419
39680,HIV,,,0.0,13626
39681,HIV,,,0.0,13627
39682,HIV,,,0.0,7576
39683,HIV,,,0.0,13628
39684,HIV,,,0.0,5363
39685,HIV,,,0.0,14014
39686,HIV,,,1.0,13629
39687,HIV,,,0.0,11850
39688,HIV,,,1.0,13630
39689,HIV,,,0.0,13631
39690,HIV,,,1.0,13419
39691,HIV,,,0.0,13632
39692,HIV,,,0.0,13632
39693,HIV,,,0.0,335
39694,HIV,,,0.0,5363
39695,HIV,,,0.0,5363
39696,HIV,,,0.0,13633
39697,HIV,,,0.0,7337
39698,HIV,,,0.0,13634
39699,HIV,,,0.0,13634
39700,HIV,,,0.0,13635
39701,HIV,,,0.0,13636
39702,HIV,,,0.0,13637
39703,HIV,,,1.0,13638
39704,HIV,,,0.0,13639
39705,HIV,,,0.0,13641
39706,HIV,,,1.0,13640
39707,HIV,,,0.0,13641
39708,HIV,,,0.0,13642
39709,HIV,,,0.0,5718
39710,HIV,,,0.0,5718
39711,HIV,,,0.0,5718
39712,HIV,,,0.0,13643
39713,HIV,,,0.0,5363
39714,HIV,,,0.0,13644
39715,HIV,,,0.0,13644
39716,HIV,,,0.0,13645
39717,HIV,,,0.0,13645
39718,HIV,,,0.0,13645
39719,HIV,,,0.0,13645
39720,HIV,,,0.0,11358
39721,HIV,,,0.0,11358
39722,HIV,,,0.0,9175
39723,HIV,,,0.0,9175
39724,HIV,,,0.0,13646
39725,HIV,,,0.0,13650
39726,HIV,,,0.0,13647
39727,HIV,,,0.0,13648
39728,HIV,,,0.0,13650
39729,HIV,,,0.0,13649
39730,HIV,,,0.0,13650
39731,HIV,,,0.0,13650
39732,HIV,,,0.0,13650
39733,HIV,,,0.0,13650
39734,HIV,,,0.0,13650
39735,HIV,,,0.0,13650
39736,HIV,,,0.0,13651
39737,HIV,,,0.0,13651
39738,HIV,,,0.0,13651
39739,HIV,,,0.0,13244
39740,HIV,,,0.0,13652
39741,HIV,,,0.0,13653
39742,HIV,,,0.0,5363
39743,HIV,,,0.0,13654
39744,HIV,,,0.0,13655
39745,HIV,,,0.0,6801
39746,HIV,,,0.0,13656
39747,HIV,,,0.0,13799
39748,HIV,,,0.0,13657
39749,HIV,,,0.0,13657
39750,HIV,,,0.0,13657
39751,HIV,,,0.0,13658
39752,HIV,,,0.0,13659
39753,HIV,,,0.0,13659
39754,HIV,,,0.0,13659
39755,HIV,,,0.0,13660
39756,HIV,,,0.0,13662
39757,HIV,,,0.0,13662
39758,HIV,,,0.0,13662
39759,HIV,,,0.0,13663
39760,HIV,,,0.0,13664
39761,HIV,,,0.0,13661
39762,HIV,,,0.0,13662
39763,HIV,,,0.0,13662
39764,HIV,,,0.0,13662
39765,HIV,,,0.0,13663
39766,HIV,,,0.0,13664
39767,HIV,,,0.0,13664
39768,HIV,,,0.0,13665
39769,HIV,,,0.0,13666
39770,HIV,,,0.0,13666
39771,HIV,,,0.0,12699
39772,HIV,,,1.0,13667
39773,HIV,,,0.0,13667
39774,HIV,,,0.0,13668
39775,HIV,,,0.0,13668
39776,HIV,,,0.0,13670
39777,HIV,,,0.0,13669
39778,HIV,,,0.0,13670
39779,HIV,,,0.0,13671
39780,HIV,,,0.0,13672
39781,HIV,,,0.0,13673
39782,HIV,,,0.0,13674
39783,HIV,,,0.0,13675
39784,HIV,,,0.0,13675
39785,HIV,,,0.0,11181
39786,HIV,,,0.0,13676
39787,HIV,,,0.0,13676
39788,HIV,,,0.0,13677
39789,HIV,,,0.0,10060
39790,HIV,,,0.0,13678
39791,HIV,,,0.0,10060
39792,HIV,,,0.0,10060
39793,HIV,,,0.0,13679
39794,HIV,,,0.0,13679
39795,HIV,,,0.0,13679
39796,HIV,,,0.0,13680
39797,HIV,,,0.0,13679
39798,HIV,,,0.0,13679
39799,HIV,,,0.0,13679
39800,HIV,,,0.0,13682
39801,HIV,,,0.0,13682
39802,HIV,,,0.0,13682
39803,HIV,,,0.0,13681
39804,HIV,,,0.0,13682
39805,HIV,,,0.0,13683
39806,HIV,,,0.0,13683
39807,HIV,,,0.0,13681
39808,HIV,,,0.0,13684
39809,HIV,,,0.0,5363
39810,HIV,,,0.0,13685
39811,HIV,,,0.0,13686
39812,HIV,,,0.0,13688
39813,HIV,,,0.0,13687
39814,HIV,,,0.0,13688
39815,HIV,,,0.0,13689
39816,HIV,,,0.0,13690
39817,HIV,,,0.0,13691
39818,HIV,,,0.0,9191
39819,HIV,,,0.0,13692
39820,HIV,,,0.0,13693
39821,HIV,,,0.0,13694
39822,HIV,,,0.0,13695
39823,HIV,,,0.0,13696
39824,HIV,,,0.0,13697
39825,HIV,,,0.0,8226
39826,HIV,,,0.0,13698
39827,HIV,,,0.0,13699
39828,HIV,,,0.0,6801
39829,HIV,,,0.0,6801
39830,HIV,,,0.0,13700
39831,HIV,,,0.0,13701
39832,HIV,,,0.0,5363
39833,HIV,,,0.0,5363
39834,HIV,,,0.0,13702
39835,HIV,,,0.0,13703
39836,HIV,,,0.0,13704
39837,HIV,,,0.0,13705
39838,HIV,,,0.0,13706
39839,HIV,,,0.0,13707
39840,HIV,,,0.0,13708
39841,HIV,,,0.0,13709
39842,HIV,,,0.0,13710
39843,HIV,,,0.0,13711
39844,HIV,,,0.0,13712
39845,HIV,,,0.0,13713
39846,HIV,,,0.0,13714
39847,HIV,,,0.0,13715
39848,HIV,,,0.0,13715
39849,HIV,,,0.0,10636
39850,HIV,,,0.0,14043
39851,HIV,,,0.0,13716
39852,HIV,,,0.0,8231
39853,HIV,,,0.0,13716
39854,HIV,,,1.0,13717
39855,HIV,,,0.0,13717
39856,HIV,,,0.0,13718
39857,HIV,,,1.0,13719
39858,HIV,,,0.0,13720
39859,HIV,,,0.0,13720
39860,HIV,,,0.0,13720
39861,HIV,,,0.0,13721
39862,HIV,,,0.0,13722
39863,HIV,,,0.0,13723
39864,HIV,,,0.0,13724
39865,HIV,,,0.0,13725
39866,HIV,,,0.0,13726
39867,HIV,,,0.0,5165
39868,HIV,,,0.0,13727
39869,HIV,,,0.0,13419
39870,HIV,,,0.0,13419
39871,HIV,,,0.0,13419
39872,HIV,,,0.0,13419
39873,HIV,,,0.0,13419
39874,HIV,,,0.0,13419
39875,HIV,,,0.0,13419
39876,HIV,,,1.0,13419
39877,HIV,,,0.0,13419
39878,HIV,,,0.0,8186
39879,HIV,,,0.0,13728
39880,HIV,,,0.0,13729
39881,HIV,,,0.0,13730
39882,HIV,,,0.0,13731
39883,HIV,,,0.0,13731
39884,HIV,,,0.0,13732
39885,HIV,,,0.0,13733
39886,HIV,,,0.0,13733
39887,HIV,,,0.0,13733
39888,HIV,,,1.0,13734
39889,HIV,,,0.0,13735
39890,HIV,,,0.0,13736
39891,HIV,,,0.0,13737
39892,HIV,,,0.0,13738
39893,HIV,,,0.0,1729
39894,HIV,,,0.0,1729
39895,HIV,,,0.0,1729
39896,HIV,,,0.0,1729
39897,HIV,,,0.0,1729
39898,HIV,,,0.0,1344
39899,HIV,,,0.0,13739
39900,HIV,,,0.0,13739
39901,HIV,,,0.0,13740
39902,HIV,,,0.0,13741
39903,HIV,,,0.0,13741
39904,HIV,,,0.0,13741
39905,HIV,,,0.0,13742
39906,HIV,,,0.0,13741
39907,HIV,,,0.0,441
39908,HIV,,,0.0,13743
39909,HIV,,,1.0,13743
39910,HIV,,,0.0,13744
39911,HIV,,,0.0,13745
39912,HIV,,,0.0,13746
39913,HIV,,,0.0,13747
39914,HIV,,,0.0,13748
39915,HIV,,,0.0,13749
39916,HIV,,,0.0,13750
39917,HIV,,,0.0,13751
39918,HIV,,,0.0,13752
39919,HIV,,,0.0,13753
39920,HIV,,,0.0,5597
39921,HIV,,,0.0,6801
39922,HIV,,,0.0,13754
39923,HIV,,,0.0,13755
39924,HIV,,,0.0,13756
39925,HIV,,,0.0,13757
39926,HIV,,,0.0,13758
39927,HIV,,,0.0,6801
39928,HIV,,,0.0,1280
39929,HIV,,,0.0,13759
39930,HIV,,,0.0,13760
39931,HIV,,,0.0,13205
39932,HIV,,,0.0,13761
39933,HIV,,,0.0,13761
39934,HIV,,,0.0,13761
39935,HIV,,,0.0,13761
39936,HIV,,,0.0,13762
39937,HIV,,,0.0,13761
39938,HIV,,,0.0,13761
39939,HIV,,,0.0,13761
39940,HIV,,,0.0,13763
39941,HIV,,,0.0,13764
39942,HIV,,,0.0,13761
39943,HIV,,,0.0,13765
39944,HIV,,,0.0,13766
39945,HIV,,,0.0,13767
39946,HIV,,,0.0,13768
39947,HIV,,,0.0,13769
39948,HIV,,,0.0,10746
39949,HIV,,,0.0,13770
39950,HIV,,,0.0,5501
39951,HIV,,,0.0,13771
39952,HIV,,,0.0,13770
39953,HIV,,,0.0,13771
39954,HIV,,,0.0,13772
39955,HIV,,,0.0,13773
39956,HIV,,,0.0,13776
39957,HIV,,,0.0,13776
39958,HIV,,,0.0,13775
39959,HIV,,,0.0,13774
39960,HIV,,,0.0,13774
39961,HIV,,,0.0,13776
39962,HIV,,,0.0,13775
39963,HIV,,,0.0,13776
39964,HIV,,,0.0,13775
39965,HIV,,,0.0,13774
39966,HIV,,,0.0,13775
39967,HIV,,,0.0,13777
39968,HIV,,,0.0,13778
39969,HIV,,,0.0,13778
39970,HIV,,,0.0,10412
39971,HIV,,,0.0,7604
39972,HIV,,,0.0,13779
39973,HIV,,,0.0,13780
39974,HIV,,,0.0,13780
39975,HIV,,,1.0,13780
39976,HIV,,,0.0,13780
39977,HIV,,,0.0,13780
39978,HIV,,,0.0,13781
39979,HIV,,,0.0,13782
39980,HIV,,,0.0,13783
39981,HIV,,,0.0,13784
39982,HIV,,,0.0,10798
39983,HIV,,,0.0,10798
39984,HIV,,,0.0,13785
39985,HIV,,,0.0,13785
39986,HIV,,,0.0,13785
39987,HIV,,,1.0,13785
39988,HIV,,,0.0,13785
39989,HIV,,,0.0,11839
39990,HIV,,,0.0,11839
39991,HIV,,,0.0,11839
39992,HIV,,,0.0,11839
39993,HIV,,,0.0,13786
39994,HIV,,,0.0,11839
39995,HIV,,,0.0,11839
